"source_id","dataset_role","analysis_scope","publisher","dataset_title","source_period","canonical_url","licence","source_access_date","source_access_date_status","provenance_recorded_date","local_path","authoritative_file","file_format","file_size_bytes","sha256","file_modified_utc","archive_member","archive_uncompressed_bytes","extracted_path","extracted_size_bytes","extracted_size_matches_archive","schema_variant","row_count","row_count_status","column_count","columns","declared_grain","candidate_key","duplicate_key_count","missing_key_count","minimum_date","maximum_date","measure_total","notes"
"EPD_202111","monthly prescribing source archive","descriptive 2021 window assessment only","NHS Business Services Authority","English Prescribing Dataset (EPD) with SNOMED Code","202111","https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code","Open Government Licence 3.0",,"not recorded contemporaneously; local archive modification/copy time retained","2026-08-05","data/epd/EPD_SNOMED_202111.ZIP","yes - SHA-256 is for the source ZIP archive","ZIP containing one CSV","637664519","f297b5d2dc7daffff12d78cafe71c0643d98467a38f0c3d0593a82abb75e2166","2026-07-17T19:00:28Z","EPD_SNOMED_202111.csv","6657921788","data/epd/EPD_SNOMED_202111.csv","6657921788","TRUE","legacy_through_202502",,"deferred to Stage 2 raw import to avoid a separate 300+ GB scan","27","YEAR_MONTH;REGIONAL_OFFICE_NAME;REGIONAL_OFFICE_CODE;STP_NAME;STP_CODE;PCO_NAME;PCO_CODE;PRACTICE_NAME;PRACTICE_CODE;ADDRESS_1;ADDRESS_2;ADDRESS_3;ADDRESS_4;POSTCODE;BNF_CHEMICAL_SUBSTANCE;CHEMICAL_SUBSTANCE_BNF_DESCR;BNF_CODE;BNF_DESCRIPTION;BNF_CHAPTER_PLUS_CODE;QUANTITY;ITEMS;TOTAL_QUANTITY;ADQUSAGE;NIC;ACTUAL_COST;UNIDENTIFIED;SNOMED_CODE","published EPD record; expected practice/presentation/month grain, to be verified in Stage 2","YEAR_MONTH + PRACTICE_CODE + presentation code (candidate; verify in Stage 2)",,,"202111","202111",,"Archive member name/size matches extracted CSV. The canonical analysis should consume the hashed archive directly, or independently verify the extracted content before use."
"EPD_202112","monthly prescribing source archive","descriptive 2021 window assessment only","NHS Business Services Authority","English Prescribing Dataset (EPD) with SNOMED Code","202112","https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code","Open Government Licence 3.0",,"not recorded contemporaneously; local archive modification/copy time retained","2026-08-05","data/epd/EPD_SNOMED_202112.ZIP","yes - SHA-256 is for the source ZIP archive","ZIP containing one CSV","642274771","7b1c6705001302d9cac79e7c125bd36ac56f31f00136a716c0d9443283d51233","2026-07-17T18:57:27Z","EPD_SNOMED_202112.csv","6718701675","data/epd/EPD_SNOMED_202112.csv","6718701675","TRUE","legacy_through_202502",,"deferred to Stage 2 raw import to avoid a separate 300+ GB scan","27","YEAR_MONTH;REGIONAL_OFFICE_NAME;REGIONAL_OFFICE_CODE;STP_NAME;STP_CODE;PCO_NAME;PCO_CODE;PRACTICE_NAME;PRACTICE_CODE;ADDRESS_1;ADDRESS_2;ADDRESS_3;ADDRESS_4;POSTCODE;BNF_CHEMICAL_SUBSTANCE;CHEMICAL_SUBSTANCE_BNF_DESCR;BNF_CODE;BNF_DESCRIPTION;BNF_CHAPTER_PLUS_CODE;QUANTITY;ITEMS;TOTAL_QUANTITY;ADQUSAGE;NIC;ACTUAL_COST;UNIDENTIFIED;SNOMED_CODE","published EPD record; expected practice/presentation/month grain, to be verified in Stage 2","YEAR_MONTH + PRACTICE_CODE + presentation code (candidate; verify in Stage 2)",,,"202112","202112",,"Archive member name/size matches extracted CSV. The canonical analysis should consume the hashed archive directly, or independently verify the extracted content before use."
"EPD_202201","monthly prescribing source archive","main inferential analysis","NHS Business Services Authority","English Prescribing Dataset (EPD) with SNOMED Code","202201","https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code","Open Government Licence 3.0",,"not recorded contemporaneously; local archive modification/copy time retained","2026-08-05","data/epd/EPD_SNOMED_202201.ZIP","yes - SHA-256 is for the source ZIP archive","ZIP containing one CSV","632996332","21980620c5098ced3e3e4e5b498fb7e4bc5ae45a68253d11cd6a827471567556","2026-07-11T09:39:56Z","EPD_SNOMED_202201.csv","6616710149","data/epd/EPD_SNOMED_202201.csv","6616710149","TRUE","legacy_through_202502",,"deferred to Stage 2 raw import to avoid a separate 300+ GB scan","27","YEAR_MONTH;REGIONAL_OFFICE_NAME;REGIONAL_OFFICE_CODE;STP_NAME;STP_CODE;PCO_NAME;PCO_CODE;PRACTICE_NAME;PRACTICE_CODE;ADDRESS_1;ADDRESS_2;ADDRESS_3;ADDRESS_4;POSTCODE;BNF_CHEMICAL_SUBSTANCE;CHEMICAL_SUBSTANCE_BNF_DESCR;BNF_CODE;BNF_DESCRIPTION;BNF_CHAPTER_PLUS_CODE;QUANTITY;ITEMS;TOTAL_QUANTITY;ADQUSAGE;NIC;ACTUAL_COST;UNIDENTIFIED;SNOMED_CODE","published EPD record; expected practice/presentation/month grain, to be verified in Stage 2","YEAR_MONTH + PRACTICE_CODE + presentation code (candidate; verify in Stage 2)",,,"202201","202201",,"Archive member name/size matches extracted CSV. The canonical analysis should consume the hashed archive directly, or independently verify the extracted content before use."
"EPD_202202","monthly prescribing source archive","main inferential analysis","NHS Business Services Authority","English Prescribing Dataset (EPD) with SNOMED Code","202202","https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code","Open Government Licence 3.0",,"not recorded contemporaneously; local archive modification/copy time retained","2026-08-05","data/epd/EPD_SNOMED_202202.ZIP","yes - SHA-256 is for the source ZIP archive","ZIP containing one CSV","617644826","cfc9d0eb61f254f9fd3c58328bbed81b89b9ce585a6cc843d3b722f309e8b37b","2026-07-11T09:40:05Z","EPD_SNOMED_202202.csv","6457464664","data/epd/EPD_SNOMED_202202.csv","6457464664","TRUE","legacy_through_202502",,"deferred to Stage 2 raw import to avoid a separate 300+ GB scan","27","YEAR_MONTH;REGIONAL_OFFICE_NAME;REGIONAL_OFFICE_CODE;STP_NAME;STP_CODE;PCO_NAME;PCO_CODE;PRACTICE_NAME;PRACTICE_CODE;ADDRESS_1;ADDRESS_2;ADDRESS_3;ADDRESS_4;POSTCODE;BNF_CHEMICAL_SUBSTANCE;CHEMICAL_SUBSTANCE_BNF_DESCR;BNF_CODE;BNF_DESCRIPTION;BNF_CHAPTER_PLUS_CODE;QUANTITY;ITEMS;TOTAL_QUANTITY;ADQUSAGE;NIC;ACTUAL_COST;UNIDENTIFIED;SNOMED_CODE","published EPD record; expected practice/presentation/month grain, to be verified in Stage 2","YEAR_MONTH + PRACTICE_CODE + presentation code (candidate; verify in Stage 2)",,,"202202","202202",,"Archive member name/size matches extracted CSV. The canonical analysis should consume the hashed archive directly, or independently verify the extracted content before use."
"EPD_202203","monthly prescribing source archive","main inferential analysis","NHS Business Services Authority","English Prescribing Dataset (EPD) with SNOMED Code","202203","https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code","Open Government Licence 3.0",,"not recorded contemporaneously; local archive modification/copy time retained","2026-08-05","data/epd/EPD_SNOMED_202203.ZIP","yes - SHA-256 is for the source ZIP archive","ZIP containing one CSV","650901804","9d30dd8177804edae2c8a2302bc76cdf97a957d8822d975188c5140ebf6263bf","2026-07-11T09:40:15Z","EPD_SNOMED_202203.csv","6816627421","data/epd/EPD_SNOMED_202203.csv","6816627421","TRUE","legacy_through_202502",,"deferred to Stage 2 raw import to avoid a separate 300+ GB scan","27","YEAR_MONTH;REGIONAL_OFFICE_NAME;REGIONAL_OFFICE_CODE;STP_NAME;STP_CODE;PCO_NAME;PCO_CODE;PRACTICE_NAME;PRACTICE_CODE;ADDRESS_1;ADDRESS_2;ADDRESS_3;ADDRESS_4;POSTCODE;BNF_CHEMICAL_SUBSTANCE;CHEMICAL_SUBSTANCE_BNF_DESCR;BNF_CODE;BNF_DESCRIPTION;BNF_CHAPTER_PLUS_CODE;QUANTITY;ITEMS;TOTAL_QUANTITY;ADQUSAGE;NIC;ACTUAL_COST;UNIDENTIFIED;SNOMED_CODE","published EPD record; expected practice/presentation/month grain, to be verified in Stage 2","YEAR_MONTH + PRACTICE_CODE + presentation code (candidate; verify in Stage 2)",,,"202203","202203",,"Archive member name/size matches extracted CSV. The canonical analysis should consume the hashed archive directly, or independently verify the extracted content before use."
"EPD_202204","monthly prescribing source archive","main inferential analysis","NHS Business Services Authority","English Prescribing Dataset (EPD) with SNOMED Code","202204","https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code","Open Government Licence 3.0",,"not recorded contemporaneously; local archive modification/copy time retained","2026-08-05","data/epd/EPD_SNOMED_202204.ZIP","yes - SHA-256 is for the source ZIP archive","ZIP containing one CSV","629247028","b6b5c958a7b73ac7d4a54cd90051b60a0a667891bd79227754df05d0217642b0","2026-07-11T09:39:47Z","EPD_SNOMED_202204.csv","6581043084","data/epd/EPD_SNOMED_202204.csv","6581043084","TRUE","legacy_through_202502",,"deferred to Stage 2 raw import to avoid a separate 300+ GB scan","27","YEAR_MONTH;REGIONAL_OFFICE_NAME;REGIONAL_OFFICE_CODE;STP_NAME;STP_CODE;PCO_NAME;PCO_CODE;PRACTICE_NAME;PRACTICE_CODE;ADDRESS_1;ADDRESS_2;ADDRESS_3;ADDRESS_4;POSTCODE;BNF_CHEMICAL_SUBSTANCE;CHEMICAL_SUBSTANCE_BNF_DESCR;BNF_CODE;BNF_DESCRIPTION;BNF_CHAPTER_PLUS_CODE;QUANTITY;ITEMS;TOTAL_QUANTITY;ADQUSAGE;NIC;ACTUAL_COST;UNIDENTIFIED;SNOMED_CODE","published EPD record; expected practice/presentation/month grain, to be verified in Stage 2","YEAR_MONTH + PRACTICE_CODE + presentation code (candidate; verify in Stage 2)",,,"202204","202204",,"Archive member name/size matches extracted CSV. The canonical analysis should consume the hashed archive directly, or independently verify the extracted content before use."
"EPD_202205","monthly prescribing source archive","main inferential analysis","NHS Business Services Authority","English Prescribing Dataset (EPD) with SNOMED Code","202205","https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code","Open Government Licence 3.0",,"not recorded contemporaneously; local archive modification/copy time retained","2026-08-05","data/epd/EPD_SNOMED_202205.ZIP","yes - SHA-256 is for the source ZIP archive","ZIP containing one CSV","653193408","9ad4e4c96785f97384bbd2af69f8e2a9e9c10a6f4d0b89758e707539d4e59e6f","2026-07-11T09:39:09Z","EPD_SNOMED_202205.csv","7136566442","data/epd/EPD_SNOMED_202205.csv","7136566442","TRUE","legacy_through_202502",,"deferred to Stage 2 raw import to avoid a separate 300+ GB scan","27","YEAR_MONTH;REGIONAL_OFFICE_NAME;REGIONAL_OFFICE_CODE;ICB_NAME;ICB_CODE;PCO_NAME;PCO_CODE;PRACTICE_NAME;PRACTICE_CODE;ADDRESS_1;ADDRESS_2;ADDRESS_3;ADDRESS_4;POSTCODE;BNF_CHEMICAL_SUBSTANCE;CHEMICAL_SUBSTANCE_BNF_DESCR;BNF_CODE;BNF_DESCRIPTION;BNF_CHAPTER_PLUS_CODE;QUANTITY;ITEMS;TOTAL_QUANTITY;ADQUSAGE;NIC;ACTUAL_COST;UNIDENTIFIED;SNOMED_CODE","published EPD record; expected practice/presentation/month grain, to be verified in Stage 2","YEAR_MONTH + PRACTICE_CODE + presentation code (candidate; verify in Stage 2)",,,"202205","202205",,"Archive member name/size matches extracted CSV. The canonical analysis should consume the hashed archive directly, or independently verify the extracted content before use."
"EPD_202206","monthly prescribing source archive","main inferential analysis","NHS Business Services Authority","English Prescribing Dataset (EPD) with SNOMED Code","202206","https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code","Open Government Licence 3.0",,"not recorded contemporaneously; local archive modification/copy time retained","2026-08-05","data/epd/EPD_SNOMED_202206.ZIP","yes - SHA-256 is for the source ZIP archive","ZIP containing one CSV","647337626","00284f715c306d7359c59f7e737fe54abba5e2d812d3c867c8ff0f998ef903ee","2026-07-11T09:38:59Z","EPD_SNOMED_202206.csv","7068457316","data/epd/EPD_SNOMED_202206.csv","7068457316","TRUE","legacy_through_202502",,"deferred to Stage 2 raw import to avoid a separate 300+ GB scan","27","YEAR_MONTH;REGIONAL_OFFICE_NAME;REGIONAL_OFFICE_CODE;ICB_NAME;ICB_CODE;PCO_NAME;PCO_CODE;PRACTICE_NAME;PRACTICE_CODE;ADDRESS_1;ADDRESS_2;ADDRESS_3;ADDRESS_4;POSTCODE;BNF_CHEMICAL_SUBSTANCE;CHEMICAL_SUBSTANCE_BNF_DESCR;BNF_CODE;BNF_DESCRIPTION;BNF_CHAPTER_PLUS_CODE;QUANTITY;ITEMS;TOTAL_QUANTITY;ADQUSAGE;NIC;ACTUAL_COST;UNIDENTIFIED;SNOMED_CODE","published EPD record; expected practice/presentation/month grain, to be verified in Stage 2","YEAR_MONTH + PRACTICE_CODE + presentation code (candidate; verify in Stage 2)",,,"202206","202206",,"Archive member name/size matches extracted CSV. The canonical analysis should consume the hashed archive directly, or independently verify the extracted content before use."
"EPD_202207","monthly prescribing source archive","main inferential analysis","NHS Business Services Authority","English Prescribing Dataset (EPD) with SNOMED Code","202207","https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code","Open Government Licence 3.0",,"not recorded contemporaneously; local archive modification/copy time retained","2026-08-05","data/epd/EPD_SNOMED_202207.ZIP","yes - SHA-256 is for the source ZIP archive","ZIP containing one CSV","647526385","ba480ac2d349faf35230a21a40f5cd4c17c14054edd2ca177cac6668c5d21a39","2026-07-11T09:18:11Z","EPD_SNOMED_202207.csv","7068895191","data/epd/EPD_SNOMED_202207.csv","7068895191","TRUE","legacy_through_202502",,"deferred to Stage 2 raw import to avoid a separate 300+ GB scan","27","YEAR_MONTH;REGIONAL_OFFICE_NAME;REGIONAL_OFFICE_CODE;ICB_NAME;ICB_CODE;PCO_NAME;PCO_CODE;PRACTICE_NAME;PRACTICE_CODE;ADDRESS_1;ADDRESS_2;ADDRESS_3;ADDRESS_4;POSTCODE;BNF_CHEMICAL_SUBSTANCE;CHEMICAL_SUBSTANCE_BNF_DESCR;BNF_CODE;BNF_DESCRIPTION;BNF_CHAPTER_PLUS_CODE;QUANTITY;ITEMS;TOTAL_QUANTITY;ADQUSAGE;NIC;ACTUAL_COST;UNIDENTIFIED;SNOMED_CODE","published EPD record; expected practice/presentation/month grain, to be verified in Stage 2","YEAR_MONTH + PRACTICE_CODE + presentation code (candidate; verify in Stage 2)",,,"202207","202207",,"Archive member name/size matches extracted CSV. The canonical analysis should consume the hashed archive directly, or independently verify the extracted content before use."
"EPD_202208","monthly prescribing source archive","main inferential analysis","NHS Business Services Authority","English Prescribing Dataset (EPD) with SNOMED Code","202208","https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code","Open Government Licence 3.0",,"not recorded contemporaneously; local archive modification/copy time retained","2026-08-05","data/epd/EPD_SNOMED_202208.ZIP","yes - SHA-256 is for the source ZIP archive","ZIP containing one CSV","681809185","3d296e34e30aec286ece21d89f74935271decad3197623c91ab4aa10d5f211fe","2026-07-11T09:20:13Z","EPD_SNOMED_202208.csv","7076448673","data/epd/EPD_SNOMED_202208.csv","7076448673","TRUE","legacy_through_202502",,"deferred to Stage 2 raw import to avoid a separate 300+ GB scan","27","YEAR_MONTH;REGIONAL_OFFICE_NAME;REGIONAL_OFFICE_CODE;ICB_NAME;ICB_CODE;PCO_NAME;PCO_CODE;PRACTICE_NAME;PRACTICE_CODE;ADDRESS_1;ADDRESS_2;ADDRESS_3;ADDRESS_4;POSTCODE;BNF_CHEMICAL_SUBSTANCE;CHEMICAL_SUBSTANCE_BNF_DESCR;BNF_CODE;BNF_DESCRIPTION;BNF_CHAPTER_PLUS_CODE;QUANTITY;ITEMS;TOTAL_QUANTITY;ADQUSAGE;NIC;ACTUAL_COST;UNIDENTIFIED;SNOMED_CODE","published EPD record; expected practice/presentation/month grain, to be verified in Stage 2","YEAR_MONTH + PRACTICE_CODE + presentation code (candidate; verify in Stage 2)",,,"202208","202208",,"Archive member name/size matches extracted CSV. The canonical analysis should consume the hashed archive directly, or independently verify the extracted content before use."
"EPD_202209","monthly prescribing source archive","main inferential analysis","NHS Business Services Authority","English Prescribing Dataset (EPD) with SNOMED Code","202209","https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code","Open Government Licence 3.0",,"not recorded contemporaneously; local archive modification/copy time retained","2026-08-05","data/epd/EPD_SNOMED_202209.ZIP","yes - SHA-256 is for the source ZIP archive","ZIP containing one CSV","688297796","3584afc37289984fc0fe2969cac6c2ad850fefaf93613a21c6aa2f542aa52f78","2026-07-11T09:19:59Z","EPD_SNOMED_202209.csv","7070184535","data/epd/EPD_SNOMED_202209.csv","7070184535","TRUE","legacy_through_202502",,"deferred to Stage 2 raw import to avoid a separate 300+ GB scan","27","YEAR_MONTH;REGIONAL_OFFICE_NAME;REGIONAL_OFFICE_CODE;ICB_NAME;ICB_CODE;PCO_NAME;PCO_CODE;PRACTICE_NAME;PRACTICE_CODE;ADDRESS_1;ADDRESS_2;ADDRESS_3;ADDRESS_4;POSTCODE;BNF_CHEMICAL_SUBSTANCE;CHEMICAL_SUBSTANCE_BNF_DESCR;BNF_CODE;BNF_DESCRIPTION;BNF_CHAPTER_PLUS_CODE;QUANTITY;ITEMS;TOTAL_QUANTITY;ADQUSAGE;NIC;ACTUAL_COST;UNIDENTIFIED;SNOMED_CODE","published EPD record; expected practice/presentation/month grain, to be verified in Stage 2","YEAR_MONTH + PRACTICE_CODE + presentation code (candidate; verify in Stage 2)",,,"202209","202209",,"Archive member name/size matches extracted CSV. The canonical analysis should consume the hashed archive directly, or independently verify the extracted content before use."
"EPD_202210","monthly prescribing source archive","main inferential analysis","NHS Business Services Authority","English Prescribing Dataset (EPD) with SNOMED Code","202210","https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code","Open Government Licence 3.0",,"not recorded contemporaneously; local archive modification/copy time retained","2026-08-05","data/epd/EPD_SNOMED_202210.ZIP","yes - SHA-256 is for the source ZIP archive","ZIP containing one CSV","648400380","89cbca86ad8f81a1f55a731fc868d4e7fb0d35f410e377361a00daf0065ef67b","2026-07-11T09:18:11Z","EPD_SNOMED_202210.csv","7070695914","data/epd/EPD_SNOMED_202210.csv","7070695914","TRUE","legacy_through_202502",,"deferred to Stage 2 raw import to avoid a separate 300+ GB scan","27","YEAR_MONTH;REGIONAL_OFFICE_NAME;REGIONAL_OFFICE_CODE;ICB_NAME;ICB_CODE;PCO_NAME;PCO_CODE;PRACTICE_NAME;PRACTICE_CODE;ADDRESS_1;ADDRESS_2;ADDRESS_3;ADDRESS_4;POSTCODE;BNF_CHEMICAL_SUBSTANCE;CHEMICAL_SUBSTANCE_BNF_DESCR;BNF_CODE;BNF_DESCRIPTION;BNF_CHAPTER_PLUS_CODE;QUANTITY;ITEMS;TOTAL_QUANTITY;ADQUSAGE;NIC;ACTUAL_COST;UNIDENTIFIED;SNOMED_CODE","published EPD record; expected practice/presentation/month grain, to be verified in Stage 2","YEAR_MONTH + PRACTICE_CODE + presentation code (candidate; verify in Stage 2)",,,"202210","202210",,"Archive member name/size matches extracted CSV. The canonical analysis should consume the hashed archive directly, or independently verify the extracted content before use."
"EPD_202211","monthly prescribing source archive","main inferential analysis","NHS Business Services Authority","English Prescribing Dataset (EPD) with SNOMED Code","202211","https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code","Open Government Licence 3.0",,"not recorded contemporaneously; local archive modification/copy time retained","2026-08-05","data/epd/EPD_SNOMED_202211.ZIP","yes - SHA-256 is for the source ZIP archive","ZIP containing one CSV","653996162","ccbccc9fc52b8ba77ef757f62ee91b668381e13fee75aff62bec06b5eef46fc0","2026-07-11T09:19:53Z","EPD_SNOMED_202211.csv","7143547610","data/epd/EPD_SNOMED_202211.csv","7143547610","TRUE","legacy_through_202502",,"deferred to Stage 2 raw import to avoid a separate 300+ GB scan","27","YEAR_MONTH;REGIONAL_OFFICE_NAME;REGIONAL_OFFICE_CODE;ICB_NAME;ICB_CODE;PCO_NAME;PCO_CODE;PRACTICE_NAME;PRACTICE_CODE;ADDRESS_1;ADDRESS_2;ADDRESS_3;ADDRESS_4;POSTCODE;BNF_CHEMICAL_SUBSTANCE;CHEMICAL_SUBSTANCE_BNF_DESCR;BNF_CODE;BNF_DESCRIPTION;BNF_CHAPTER_PLUS_CODE;QUANTITY;ITEMS;TOTAL_QUANTITY;ADQUSAGE;NIC;ACTUAL_COST;UNIDENTIFIED;SNOMED_CODE","published EPD record; expected practice/presentation/month grain, to be verified in Stage 2","YEAR_MONTH + PRACTICE_CODE + presentation code (candidate; verify in Stage 2)",,,"202211","202211",,"Archive member name/size matches extracted CSV. The canonical analysis should consume the hashed archive directly, or independently verify the extracted content before use."
"EPD_202212","monthly prescribing source archive","main inferential analysis","NHS Business Services Authority","English Prescribing Dataset (EPD) with SNOMED Code","202212","https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code","Open Government Licence 3.0",,"not recorded contemporaneously; local archive modification/copy time retained","2026-08-05","data/epd/EPD_SNOMED_202212.ZIP","yes - SHA-256 is for the source ZIP archive","ZIP containing one CSV","652370730","7d5c6fba1ff564c09dcfc2f2fcff4a5cc6489cfcb7831e26cb8c5485428d4d0e","2026-07-11T09:19:54Z","EPD_SNOMED_202212.csv","7118242505","data/epd/EPD_SNOMED_202212.csv","7118242505","TRUE","legacy_through_202502",,"deferred to Stage 2 raw import to avoid a separate 300+ GB scan","27","YEAR_MONTH;REGIONAL_OFFICE_NAME;REGIONAL_OFFICE_CODE;ICB_NAME;ICB_CODE;PCO_NAME;PCO_CODE;PRACTICE_NAME;PRACTICE_CODE;ADDRESS_1;ADDRESS_2;ADDRESS_3;ADDRESS_4;POSTCODE;BNF_CHEMICAL_SUBSTANCE;CHEMICAL_SUBSTANCE_BNF_DESCR;BNF_CODE;BNF_DESCRIPTION;BNF_CHAPTER_PLUS_CODE;QUANTITY;ITEMS;TOTAL_QUANTITY;ADQUSAGE;NIC;ACTUAL_COST;UNIDENTIFIED;SNOMED_CODE","published EPD record; expected practice/presentation/month grain, to be verified in Stage 2","YEAR_MONTH + PRACTICE_CODE + presentation code (candidate; verify in Stage 2)",,,"202212","202212",,"Archive member name/size matches extracted CSV. The canonical analysis should consume the hashed archive directly, or independently verify the extracted content before use."
"EPD_202301","monthly prescribing source archive","main inferential analysis","NHS Business Services Authority","English Prescribing Dataset (EPD) with SNOMED Code","202301","https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code","Open Government Licence 3.0",,"not recorded contemporaneously; local archive modification/copy time retained","2026-08-05","data/epd/EPD_SNOMED_202301.ZIP","yes - SHA-256 is for the source ZIP archive","ZIP containing one CSV","659870059","abf16b7019047be31c8d56f6293bbee91cba76df9f17c7ddea26af0357a6c8b3","2026-07-11T08:43:11Z","EPD_SNOMED_202301.csv","7170413889","data/epd/EPD_SNOMED_202301.csv","7170413889","TRUE","legacy_through_202502",,"deferred to Stage 2 raw import to avoid a separate 300+ GB scan","27","YEAR_MONTH;REGIONAL_OFFICE_NAME;REGIONAL_OFFICE_CODE;ICB_NAME;ICB_CODE;PCO_NAME;PCO_CODE;PRACTICE_NAME;PRACTICE_CODE;ADDRESS_1;ADDRESS_2;ADDRESS_3;ADDRESS_4;POSTCODE;BNF_CHEMICAL_SUBSTANCE;CHEMICAL_SUBSTANCE_BNF_DESCR;BNF_CODE;BNF_DESCRIPTION;BNF_CHAPTER_PLUS_CODE;QUANTITY;ITEMS;TOTAL_QUANTITY;ADQUSAGE;NIC;ACTUAL_COST;UNIDENTIFIED;SNOMED_CODE","published EPD record; expected practice/presentation/month grain, to be verified in Stage 2","YEAR_MONTH + PRACTICE_CODE + presentation code (candidate; verify in Stage 2)",,,"202301","202301",,"Archive member name/size matches extracted CSV. The canonical analysis should consume the hashed archive directly, or independently verify the extracted content before use."
"EPD_202302","monthly prescribing source archive","main inferential analysis","NHS Business Services Authority","English Prescribing Dataset (EPD) with SNOMED Code","202302","https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code","Open Government Licence 3.0",,"not recorded contemporaneously; local archive modification/copy time retained","2026-08-05","data/epd/EPD_SNOMED_202302.ZIP","yes - SHA-256 is for the source ZIP archive","ZIP containing one CSV","637951791","6b3709e876770a269c0931e320d233f8b6c6ae86668806bd3572010433584729","2026-07-11T08:40:19Z","EPD_SNOMED_202302.csv","6925972926","data/epd/EPD_SNOMED_202302.csv","6925972926","TRUE","legacy_through_202502",,"deferred to Stage 2 raw import to avoid a separate 300+ GB scan","27","YEAR_MONTH;REGIONAL_OFFICE_NAME;REGIONAL_OFFICE_CODE;ICB_NAME;ICB_CODE;PCO_NAME;PCO_CODE;PRACTICE_NAME;PRACTICE_CODE;ADDRESS_1;ADDRESS_2;ADDRESS_3;ADDRESS_4;POSTCODE;BNF_CHEMICAL_SUBSTANCE;CHEMICAL_SUBSTANCE_BNF_DESCR;BNF_CODE;BNF_DESCRIPTION;BNF_CHAPTER_PLUS_CODE;QUANTITY;ITEMS;TOTAL_QUANTITY;ADQUSAGE;NIC;ACTUAL_COST;UNIDENTIFIED;SNOMED_CODE","published EPD record; expected practice/presentation/month grain, to be verified in Stage 2","YEAR_MONTH + PRACTICE_CODE + presentation code (candidate; verify in Stage 2)",,,"202302","202302",,"Archive member name/size matches extracted CSV. The canonical analysis should consume the hashed archive directly, or independently verify the extracted content before use."
"EPD_202303","monthly prescribing source archive","main inferential analysis","NHS Business Services Authority","English Prescribing Dataset (EPD) with SNOMED Code","202303","https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code","Open Government Licence 3.0",,"not recorded contemporaneously; local archive modification/copy time retained","2026-08-05","data/epd/EPD_SNOMED_202303.ZIP","yes - SHA-256 is for the source ZIP archive","ZIP containing one CSV","671998065","37a2fc546e461b88aa6d2dc58cc7908f01cfb3356d3ef9117eab36ece4867a7b","2026-07-11T08:43:07Z","EPD_SNOMED_202303.csv","7304478241","data/epd/EPD_SNOMED_202303.csv","7304478241","TRUE","legacy_through_202502",,"deferred to Stage 2 raw import to avoid a separate 300+ GB scan","27","YEAR_MONTH;REGIONAL_OFFICE_NAME;REGIONAL_OFFICE_CODE;ICB_NAME;ICB_CODE;PCO_NAME;PCO_CODE;PRACTICE_NAME;PRACTICE_CODE;ADDRESS_1;ADDRESS_2;ADDRESS_3;ADDRESS_4;POSTCODE;BNF_CHEMICAL_SUBSTANCE;CHEMICAL_SUBSTANCE_BNF_DESCR;BNF_CODE;BNF_DESCRIPTION;BNF_CHAPTER_PLUS_CODE;QUANTITY;ITEMS;TOTAL_QUANTITY;ADQUSAGE;NIC;ACTUAL_COST;UNIDENTIFIED;SNOMED_CODE","published EPD record; expected practice/presentation/month grain, to be verified in Stage 2","YEAR_MONTH + PRACTICE_CODE + presentation code (candidate; verify in Stage 2)",,,"202303","202303",,"Archive member name/size matches extracted CSV. The canonical analysis should consume the hashed archive directly, or independently verify the extracted content before use."
